2660590,76,190
2662066,62,178
2663541,58,175
2665017,52,170
2666493,51,169
2667969,58,175
2669444,161,259
2671007,381,438
2672569,577,597
2674132,752,739
2675694,915,872
2677257,1070,998
2678906,1214,1115
2680642,74,188
2682118,65,181
2683593,59,176
2685069,52,170
2686545,50,169
2688020,57,174
2689496,163,261
2691059,387,443
2692621,586,604
2694184,758,744
2695746,915,872
2697309,1073,1000
2699045,1226,1125
2700781,1367,1240
2702517,1488,1338
2704253,1616,1442
2705989,1719,1526
2707725,1822,1609
2709461,1913,1683
2711197,2000,1754
2712934,2075,1815
2714669,2146,1873
2716406,2211,1926
2718142,2279,1981
2719878,2335,2027
2721614,2387,2069
2723350,2433,2106
2725086,2480,2144
2726822,2535,2189
2728558,2559,2209
2730294,2610,2250
2732030,2645,2279
2733767,2686,2312
2735503,2717,2337
2737239,2751,2365
2738975,2779,2388
2740711,2800,2405
2742447,2832,2431
2744183,2861,2454
2745927,2879,2469
2747655,2899,2482
2749391,2921,2497
2751127,2951,2515
2752863,2967,2526
2754600,2991,2544
2756336,2999,2550
2758072,3021,2565
2759808,158,256
2761370,80,193
2762846,70,185
2764322,66,182
2765797,59,176
2767281,54,172
2768749,58,175
2770224,285,360
2771787,499,534
2773349,697,695
2774920,878,842
2776475,1043,976
2778124,1201,1105
2779860,1354,1229
2781596,1488,1338
2783332,1619,1444
2785068,1737,1540
2786804,1841,1625
2788540,1928,1696
2790276,2023,1773
2792012,2106,1840
2793748,2178,1899
2795485,2251,1958
2797221,2310,2006
2798957,2367,2053
2800693,2425,2100
2802432,2475,2140
2804165,2518,2175
2805901,2559,2209
2807637,2607,2248
2809373,2650,2283
2811109,2686,2312
2812846,2720,2340
2814582,2747,2362
2816318,2779,2388
2818054,2815,2417
2819790,2839,2436
2821526,2864,2457
2823262,2885,2473
2824998,2912,2491
2826734,2935,2505
2828471,2960,2521
2830206,2978,2534
2831943,2993,2545
2833679,3018,2563
2835422,3035,2575
2837151,3056,2589
2838887,3070,2598
2840623,96,206
2842099,73,187
2843574,64,180
2845050,59,176
2846526,58,175
2848002,51,169
2849477,166,263
2851040,403,456
2852602,609,623
2854165,797,776
2855727,969,916
2857290,1130,1047
2859026,689,688
2860588,77,191
2862064,64,180
2863539,59,176
2865015,51,169
2866491,55,173
2867967,54,172
2869442,153,252
2871005,385,441
2872567,585,604
2874130,766,751
2875692,929,883
2877255,1090,1014
2878991,1247,1142
2880727,1390,1258
2882463,1520,1364
2884199,1647,1467
2885935,1751,1552
2887678,1854,1635
2889415,1940,1705
2891143,2026,1775
2892879,2110,1844
2894616,2188,1907
2896352,2251,1958
2898088,2306,2003
2899824,2367,2053
2901560,2419,2095
2903296,2471,2137
2905032,2514,2172
2906768,2554,2205
2908504,2608,2249
2910240,109,217
2911803,70,185
2913279,66,182
2914754,58,175
2916230,60,177
2917706,58,175
2919181,111,218
2920744,358,419
2922306,566,588
2923869,752,739
2925432,921,877
2926994,1082,1008
2928730,1245,1140
2930466,80,193
2931942,64,180
2933424,58,175
2934893,55,173
2936369,53,171
2937844,53,171
2939320,131,235
2940882,369,428
2942445,570,591
2944008,752,739
2945570,912,870
2947132,1072,1000
2948869,1228,1126
2950605,1369,1241
2952341,1502,1349
2954077,1626,1450
2955813,1735,1539
2957549,1837,1622
2959285,1927,1695
2961021,2015,1766
2962757,2096,1832
2964494,2164,1888
2966230,2234,1944
2967966,2298,1996
2969702,2354,2042
2971438,2403,2082
2973174,2448,2118
2974917,2496,2157
2976646,2549,2201
2978382,2593,2236
2980118,112,219
2981681,72,187
2983156,67,182
2984632,60,177
2986108,54,172
2987583,56,174
2989059,80,193
2990535,326,393
2992097,542,569
2993660,725,717
2995222,899,859
2996785,1062,992
2998434,1215,1116
3000170,86,198
3001646,64,180
3003121,61,178
3004597,55,173
3006073,54,172
3007549,54,172
3009024,67,182
3010500,313,382
3012062,523,553
3013625,704,700
3015187,875,839
3016750,1034,969
3018399,1179,1087
3020135,81,194
3021611,63,179
3023087,60,177
3024562,57,174
3026038,55,173
3027514,54,172
3028989,56,174
3030465,307,378
3032027,508,541
3033590,691,690
3035152,862,829
3036715,1017,955
3038364,1175,1083
3040100,89,200
3041576,64,180
3043052,54,172
3044527,62,178
3046003,55,173
3047479,54,172
3048954,52,170
3050432,307,378
3051993,506,539
3053555,690,689
3055117,854,822
3056680,1010,949
3058329,1170,1079
3060065,91,202
3061541,58,175
3063017,57,174
3064492,55,173
3065968,55,173
3067444,64,180
3068927,49,168
3070395,299,371
3071958,500,535
3073520,682,683
3075082,848,818
3076645,1008,948
3078294,1163,1074
3080030,86,198
3081506,64,180
3082982,60,177
3084458,55,173
3085933,54,172
3087416,53,171
3088884,53,171
3090360,287,361
3091930,494,530
3093485,682,683
3095048,848,818
3096610,1006,946
3098259,1157,1069
3099996,89,200
3101471,65,181
3102947,59,176
3104430,62,178
3105898,54,172
3107374,56,174
3108850,50,169
3110325,289,363
3111888,494,530
3113450,678,679
3115013,846,816
3116575,1001,942
3118224,1157,1069
3119961,1299,1184
3121697,1438,1297
3123433,1563,1399
3125169,1677,1492
3126905,1779,1574
3128641,1876,1653
3130377,1962,1723
3132113,2038,1785
3133849,2122,1853
3135585,2188,1907
3137322,2256,1962
3139058,2313,2009
3140794,2361,2048
3142530,2416,2092
3144266,2466,2133
3146002,2510,2169
3147738,2547,2199
3149474,206,295
3151037,82,195
3152512,67,182
3153988,62,178
3155464,59,176
3156939,59,176
3158422,55,173
3159891,236,320
3161453,450,494
3163016,650,657
3164578,823,797
3166141,987,931
3167703,1143,1057
3169439,156,255
3171002,70,185
3172478,61,178
3173953,56,174
3175432,55,173
3176904,53,171
3178380,52,170
3179856,218,305
3181425,437,483
3182981,624,635
3184543,799,778
3186106,962,910
3187678,1115,1035
3189404,162,260
3190967,72,187
3192443,61,178
3193925,60,177
3195394,57,174
3196869,52,170
3198345,53,171
3199821,208,297
3201383,432,479
3202946,621,633
3204508,793,773
3206071,959,908
3207633,1104,1026
3209369,176,271
3210932,68,183
3212415,61,178
3213883,57,174
3215359,57,174
3216835,53,171
3218310,54,172
3219786,208,297
3221348,425,474
3222919,618,630
3224473,786,767
3226036,948,899
3227598,1104,1026
3229334,185,278
3230897,74,188
3232373,53,171
3233848,57,174
3235324,58,175
3236800,52,170
3238275,51,169
3239751,202,292
3241313,418,468
3242876,617,630
3244439,785,766
3246001,945,896
3247563,1099,1022
3249299,202,292
3250862,71,186
3252338,61,178
3253813,59,176
3255289,53,171
3256765,59,176
3258240,49,168
3259716,198,289
3261279,414,465
3262841,608,622
3264404,779,761
3265966,944,896
3267529,1094,1018
3269265,215,303
3270827,73,187
3272303,65,181
3273778,59,176
3275254,57,174
3276730,54,172
3278205,58,175
3279681,194,286
3281244,411,462
3282806,600,616
3284369,779,761
3285932,941,893
3287494,1088,1013
3289230,242,325
3290792,73,187
3292268,61,178
3293744,60,177
3295219,52,170
3296695,47,166
3298171,50,169
3299646,183,277
3301209,407,459
3302771,601,617
3304334,775,758
3305896,930,884
3307459,1086,1011
3309195,266,344
3310757,74,188
3312233,62,178
3313709,56,174
3315184,53,171
3316660,57,174
3318136,61,178
3319611,178,273
3321174,402,455
3322736,594,611
3324299,767,752
3325861,931,885
3327431,1086,1011
3329160,1232,1130
3330896,1375,1246
3332632,1500,1348
3334368,1621,1446
3336104,1731,1535
3337840,1831,1617
3339576,1918,1688
3341313,2000,1754
3343048,2084,1822
3344785,2159,1883
3346521,2220,1933
3348257,2283,1984
3349993,2343,2033
3351729,2393,2074
3353465,2443,2114
3355201,2482,2146
3356937,2528,2184
3358673,2559,2209
3360417,2619,2257
3362146,2655,2287
3363882,2682,2309
3365618,2714,2335
3367354,2748,2362
3369090,2782,2390
3370826,2803,2407
3372562,2832,2431
3374298,2852,2447
3376034,2882,2471
3377770,2906,2487
3379507,2925,2499
3381243,2944,2510
3382979,2963,2523
3384715,2987,2541
3386451,3008,2556
3388187,3023,2566
3389930,3033,2573
3391659,3056,2589
3393395,3071,2599
3395131,3092,2613
3396867,3104,2621
3398604,3120,2631
3400340,3135,2641
3402076,3152,2652
3403812,3162,2659
3405548,3174,2667
3407288,3184,2673
3409020,3198,2683
3410756,3216,2694
3412493,3223,2699
3414228,3229,2702
3415965,3237,2708
3417701,3251,2716
3419437,3267,2727
3421173,3269,2728
3422916,3277,2733
3424645,3286,2738
3426381,3306,2750
3428117,3312,2754
3429853,3319,2758
3431589,3327,2763
3433325,3330,2764
3435062,3344,2773
3436798,3351,2777
3438534,3355,2779
3440270,3362,2783
3442006,3373,2790
3443742,3379,2793
3445478,3395,2802
3447214,3389,2799
3448950,3399,2804
3450686,102,211
3452249,75,189
3453725,65,181
3455200,63,179
3456676,58,175
3458152,55,173
3459627,189,282
3461190,430,478
3462752,631,641
3464315,820,795
3465877,990,933
3467440,1152,1065
3469176,1314,1196
3470920,1459,1314
3472648,1596,1426
3474384,1712,1520
3476120,1824,1611
3477856,1923,1692
3479592,2015,1766
3481328,2097,1833
3483064,2178,1899
3484801,2249,1957
3486537,2316,2011
3488273,2370,2055
3490009,2428,2102
3491745,2478,2143
3493481,2529,2184
3495217,2559,2209
3496953,2617,2256
3498689,2653,2285
3500432,2694,2318
3502162,2733,2350
3503898,2765,2376
3505634,2795,2401
3507370,2817,2418
3509106,2849,2445
3510842,2879,2469
3512578,2901,2484
3514314,2925,2499
3516050,2942,2508
3517786,2973,2531
3519523,2993,2545
3521259,3014,2560
3522995,3027,2569
3524731,3045,2581
3526467,3068,2597
3528203,3089,2611
3529939,144,245
3531502,80,193
3532977,69,184
3534453,61,178
3535932,61,178
3537404,58,175
3538880,60,177
3540356,305,376
3541925,528,557
3543481,720,713
3545043,896,857
3546606,1066,995
3548255,1226,1125
3549991,92,203
3551467,67,182
3552942,59,176
3554425,56,174
3555894,53,171
3557369,51,169
3558845,52,170
3560321,290,364
3561883,496,531
3563446,688,687
3565008,857,825
3566571,1023,960
3568220,1181,1088
3569956,1332,1211
3571692,1465,1319
3573432,1598,1427
3575164,1707,1516
3576900,1813,1602
3578636,1911,1682
3580373,1995,1750
3582109,2080,1819
3583845,2153,1879
3585581,2224,1936
3587317,2288,1988
3589053,2342,2032
3590789,2395,2075
3592525,2450,2120
3594261,2502,2162
3595998,2544,2197
3597734,2587,2231
3599470,218,305
3601032,81,194
3602508,67,182
3603984,61,178
3605459,57,174
3606935,60,177
3608419,55,173
3609886,228,313
3611449,454,497
3613011,646,653
3614574,829,802
3616136,995,937
3617699,1150,1063
3619435,160,258
3620997,71,186
3622473,61,178
3623949,60,177
3625431,53,171
3626900,55,173
3628376,55,173
3629851,220,307
3631422,434,481
3632976,627,638
3634539,801,779
3636101,967,914
3637666,1119,1038
3639400,166,263
3640962,70,185
3642438,62,178
3643921,54,172
3645389,53,171
3646865,53,171
3648341,48,167
3649816,208,297
3651379,432,479
3652941,622,634
3654504,797,776
3656066,954,904
3657629,1106,1027
3659365,176,271
3660932,68,183
3662403,59,176
3663879,54,172
3665354,55,173
3666830,54,172
3668306,54,172
3669781,208,297
3671344,422,471
3672906,619,631
3674469,789,770
3676031,946,897
3677594,1104,1026
3679330,189,282
3680892,71,186
3682368,61,178
3683844,59,176
3685319,54,172
3686795,54,172
3688271,54,172
3689747,202,292
3691309,416,466
3692871,611,625
3694434,783,765
3695997,945,896
3697559,1099,1022
3699295,204,294
3700857,72,187
3702333,62,178
3703809,58,175
3705285,55,173
3706760,55,173
3708236,54,172
3709712,190,282
3711274,414,465
3712837,606,621
3714399,781,763
3715962,941,893
3717524,1094,1018
3719260,224,310
3720823,72,187
3722298,61,178
3723774,61,178
3725250,58,175
3726725,46,165
3728201,53,171
3729677,189,282
3731239,412,463
3732802,602,617
3734364,775,758
3735932,940,892
3737489,1091,1015
3739225,1237,1134
3740961,1379,1249
3742697,1511,1357
3744434,1633,1456
3746170,1735,1539
3747906,1837,1622
3749642,1925,1693
3751378,2004,1757
3753114,2090,1827
3754850,2161,1885
3756586,2224,1936
3758322,2283,1984
3760058,2346,2036
3761794,2400,2079
3763531,2443,2114
3765266,2486,2149
3767003,2530,2185
3768739,2559,2209
3770475,103,212
3772037,68,183
3773513,64,180
3774989,62,178
3776465,54,172
3777940,62,178
3779423,144,245
3780978,385,441
3782541,590,608
3784103,771,755
3785666,939,891
3787228,1102,1024
3788964,1261,1153
3790700,67,182
3792176,64,180
3793652,58,175
3795127,55,173
3796603,64,180
3798079,51,169
3799554,173,269
3801117,399,452
3802679,592,609
3804242,768,752
3805804,930,884
3807367,1089,1013
3809103,407,459
3810665,72,187
3812141,64,180
3813617,57,174
3815093,54,172
3816568,52,170
3818044,49,168
3819519,164,261
3821082,389,444
3822644,586,604
3824207,761,747
3825769,924,879
3827332,1079,1005
3829068,511,543
3830631,77,191
3832106,64,180
3833582,59,176
3835058,55,173
3836533,51,169
3838009,55,173
3839485,157,256
3841047,384,440
3842610,579,599
3844172,752,739
3845734,914,871
3847297,1073,1000
3849033,703,700
3850596,73,187
3852071,63,179
3853547,59,176
3855023,58,175
3856498,55,173
3857974,57,174
3859450,150,250
3861012,382,439
3862575,580,600
3864137,752,739
3865700,914,871
3867270,1072,1000
3868998,1183,1090
3870734,69,184
3872210,64,180
3873686,63,179
3875161,54,172
3876637,55,173
3878113,50,169
3879588,174,269
3881151,398,452
3882713,591,609
3884276,768,752
3885838,926,881
3887401,1082,1008
3889137,343,407
3890699,74,188
3892175,63,179
3893651,58,175
3895126,54,172
3896602,49,168
3898078,53,171
3899553,169,265
3901116,389,444
3902678,590,608
3904241,759,745
3905803,925,880
3907366,1078,1005
3909102,411,462
3910664,73,187
3912140,60,177
3913616,57,174
3915091,53,171
3916567,52,170
3918043,52,170
3919518,165,262
3921081,386,442
3922643,587,605
3924206,758,744
3925768,917,874
3927331,1073,1000
3929067,1231,1129
3930803,1362,1235
3932539,1497,1345
3934275,1617,1443
3936011,1728,1533
3937748,1823,1610
3939484,1911,1682
3941220,1998,1753
3942956,2080,1819
3944692,2157,1882
3946432,2222,1935
3948164,2276,1979
3949900,2332,2024
3951636,2385,2067
3953372,2439,2111
3955108,2483,2147
3956844,2522,2179
3958581,2559,2209
3960317,103,212
3961879,73,187
3963355,67,182
3964831,59,176
3966306,56,174
3967782,53,171
3969258,119,225
3970820,368,427
3972382,570,591
3973945,753,740
3975508,927,882
3977070,1087,1012
3978806,1243,1139
3980542,1390,1258
3982278,1520,1364
3984014,1647,1467
3985750,1755,1555
3987487,1854,1635
3989223,1946,1710
3990959,2031,1779
3992695,2110,1844
3994432,2190,1909
3996167,2249,1957
3997903,2308,2005
3999639,2366,2052
4001375,2421,2097
4003111,2475,2140
4004848,2512,2170
4006584,2557,2207
4008320,2606,2247
4010056,133,236
4011618,73,187
4013094,64,180
4014570,63,179
4016045,57,174
4017521,56,174
4018997,55,173
4020472,317,386
4022035,528,557
4023597,723,716
4025160,880,844
4026722,1054,985
4028372,1207,1109
4030108,1360,1234
4031844,1491,1340
4033580,1620,1445
4035316,1735,1539
4037052,1841,1625
4038788,1932,1699
4040524,2017,1768
4042260,2102,1837
4043997,2177,1898
4045733,2247,1955
4047469,2306,2003
4049205,2361,2048
4050941,2418,2094
4052677,2469,2136
4054421,2517,2175
4056149,2554,2205
4057885,2601,2243
4059621,2640,2275
4061357,2679,2306
4063093,2711,2332
4064830,2747,2362
4066566,2774,2384
4068302,2807,2410
4070038,2835,2433
4071774,2862,2455
4073510,2879,2469
4075246,2906,2487
4076982,2930,2501
4078718,2955,2518
4080455,2967,2526
4082191,2986,2540
4083932,3012,2559
4085663,3030,2571
4087399,3050,2585
4089135,3061,2592
4090871,3081,2606
4092607,3101,2619
4094343,3120,2631
4096079,3133,2639
4097815,3141,2645
4099551,3153,2653
4101287,3171,2665
4103024,3189,2677
4104760,3197,2682
4106496,3206,2688
4108232,3219,2696
4109968,3237,2708
4111704,3248,2715
4113440,3254,2718
4115176,3261,2723
4116920,3280,2734
4118649,3284,2737
4120385,3303,2748
4122121,3302,2748
4123857,3311,2753
4125593,3315,2755
4127329,3333,2766
4129065,3338,2769
4130801,3344,2773
4132537,3349,2776
4134273,3361,2783
4136010,3375,2791
4137745,3381,2794
4139482,3379,2793
4141218,3389,2799
4142954,3393,2801
4144690,3409,2810
4146432,3415,2813
4148162,3418,2815
4149898,150,250
4151461,81,194
4152936,70,185
4154420,64,180
4155888,62,178
4157363,59,176
4158839,57,174
4160315,302,374
4161877,527,557
4163440,720,713
4165002,899,859
4166565,1072,1000
4168301,1239,1135
4170037,95,205
4171512,69,184
4172988,58,175
4174464,58,175
4175940,54,172
4177422,53,171
4178891,53,171
4180367,294,367
4181932,506,539
4183492,693,691
4185054,868,834
4186617,1038,972
4188266,1187,1093
4190002,1335,1213
4191738,1473,1326
4193474,1605,1433
4195210,1711,1519
4196946,1818,1606
4198682,1914,1684
4200426,2000,1754
4202155,2091,1828
4203891,2163,1887
4205627,2231,1942
4207363,2291,1991
4209099,2352,2040
4210835,2411,2088
4212571,2458,2127
4214307,2503,2163
4216043,2547,2199
4217779,2601,2243
4219516,208,297
4221078,80,193
4222554,65,181
4224029,64,180
4225505,64,180
4226981,52,170
4228456,58,175
4229932,238,322
4231495,455,498
4233057,653,659
4234619,832,804
4236182,1003,944
4237831,1167,1077
4239567,134,237
4241130,64,180
4242606,60,177
4244081,56,174
4245557,53,171
4247033,55,173
4248508,54,172
4249984,231,316
4251546,451,495
4253109,646,653
4254671,818,793
4256234,980,925
4257796,1132,1048
4259532,135,238
4261095,68,183
4262571,62,178
4264046,57,174
4265522,55,173
4266998,56,174
4268474,54,172
4269949,230,315
4271511,442,487
4273074,640,648
4274637,806,783
4276199,972,918
4277761,1123,1041
4279498,144,245
4281060,65,181
4282536,59,176
4284011,59,176
4285487,52,170
4286963,54,172
4288439,52,170
4289921,229,314
4291477,439,485
4293039,636,645
4294602,802,780
4296164,962,910
4297727,1117,1036
4299463,150,250
4301025,69,184
4302501,64,180
4303977,59,176
4305452,59,176
4306932,51,169
4308404,53,171
4309879,221,308
4311442,432,479
4313004,628,639
4314567,798,777
4316129,957,906
4317692,1104,1026
4319432,158,256
4320990,70,185
4322466,60,177
4323942,55,173
4325424,54,172
4326893,56,174
4328369,55,173
4329844,212,300
4331407,432,479
4332969,622,634
4334532,794,774
4336094,954,904
4337657,1106,1027
4339393,1257,1150
4341129,1398,1265
4342865,1521,1365
4344601,1645,1466
4346337,1751,1552
4348073,1842,1626
4349809,1933,1700
4351545,2016,1767
4353281,2101,1836
4355018,2169,1892
4356754,2227,1939
4358490,2294,1993
4360226,2352,2040
4361962,2404,2083
4363698,2455,2124
4365434,2495,2157
4367170,2539,2192
4368906,2590,2234
4370643,2624,2262
4372379,2657,2288
4374115,2693,2318
4375851,2727,2345
4377587,2759,2371
4379323,2787,2394
4381059,2811,2414
4382795,2837,2435
4384531,2864,2457
4386267,2891,2477
4388004,2917,2494
4389740,2931,2502
4391476,2949,2513
4393212,2977,2534
4394948,2995,2547
4396684,3013,2560
4398428,3024,2567
4400156,3043,2580
4401892,3065,2595
4403628,3088,2610
4405364,3099,2617
4407100,3111,2625
4408836,3128,2636
4410573,3145,2647
4412309,3156,2655
4414045,3166,2661
4415781,3174,2667
4417517,3194,2680
4419253,3207,2689
4420989,3216,2694
4422725,3225,2700
4424461,3238,2708
4426197,3248,2715
4427934,3262,2723
4429670,3270,2728
4431406,3277,2733
4433142,3283,2736
4434878,3302,2748
4436614,3312,2754
4438350,3317,2757
4440086,3323,2760
4441822,3334,2767
4443558,3344,2773
4445294,3354,2778
4447031,3363,2784
4448767,3361,2783
4450503,3375,2791
4452239,3382,2795
4453975,3392,2801
4455711,3392,2801
4457447,3401,2806
4459183,3411,2811
4460927,3423,2818
4462655,3425,2819
4464392,3424,2818
4466128,3435,2825
4467864,3441,2828
4469600,3450,2833
4471336,3454,2835
4473072,3454,2835
4474808,3458,2837
4476544,3472,2845
4478280,3475,2846
4480016,3486,2852
4481753,3478,2848
4483489,3483,2851
4485225,3495,2857
4486961,3504,2862
4488697,3504,2862
4490433,3510,2865
4492169,3509,2864
4493905,3525,2873
4495641,3527,2873
4497377,3522,2871
4499113,3520,2870
4500850,3530,2875
4502586,3545,2882
4504322,3545,2882
4506058,3539,2879
4507794,3541,2880
4509530,3555,2887
4511266,3563,2891
4513002,3563,2891
4514738,3562,2890
4516474,3566,2892
4518210,3569,2894
4519947,3578,2898
4521683,3583,2901
4523426,3570,2894
4525155,3583,2901
4526891,3598,2908
4528627,3607,2912
4530363,3583,2901
4532099,3599,2908
4533835,3604,2911
4535571,3622,2920
4537308,3619,2918
4539044,3616,2917
4540780,3609,2913
4542516,3617,2917
4544252,3630,2923
4545988,3631,2924
4547724,3622,2920
4549460,3623,2920
4551196,3635,2926
4552932,3639,2928
4554668,3635,2926
4556405,3637,2927
4558141,3635,2926
4559877,3647,2932
4561613,3650,2933
4563349,3653,2934
4565085,3650,2933
4566821,3653,2934
4568557,3658,2937
4570293,3658,2937
4572029,3655,2935
4573765,3663,2939
4575502,3662,2939
4577238,3671,2943
4578974,3674,2944
4580710,3670,2942
4582446,3666,2941
4584182,3677,2946
4585925,3679,2947
4587654,3679,2947
4589390,3675,2945
4591126,3677,2946
4592863,3681,2948
4594599,3696,2955
4596335,3694,2954
4598071,3693,2953
4599807,3690,2952
4601543,3696,2955
4603279,3710,2961
4605015,3696,2955
4606751,3695,2954
4608488,3694,2954
4610223,3710,2961
4611960,3705,2959
4613696,3701,2957
4615432,3699,2956
4617168,3709,2961
4618904,3711,2962
4620640,3715,2963
4622376,3714,2963
4624112,3706,2959
4625848,3710,2961
4627584,3723,2967
4629320,3720,2966
4631057,3719,2965
4632793,3714,2963
4634529,3721,2966
4636265,3722,2967
4638001,3728,2969
4639737,3725,2968
4641473,3730,2970
4643209,3728,2969
4644945,3735,2973
4646681,3728,2969
4648424,3729,2970
4650154,3729,2970
4651890,3738,2974
4653626,3737,2973
4655362,3740,2975
4657098,3735,2973
4658834,3737,2973
4660570,3742,2976
4662306,3760,2984
4664042,3750,2979
4665778,3739,2974
4667515,3743,2976
4669251,3751,2980
4670987,3745,2977
4672723,3750,2979
4674459,3747,2978
4676195,3756,2982
4677932,3760,2984
4679667,3757,2983
4681403,3751,2980
4683139,3749,2979
4684876,3753,2981
4686612,3762,2985
4688348,3757,2983
4690084,3754,2981
4691820,3760,2984
4693556,3770,2988
4695292,3763,2985
4697028,3764,2986
4698764,3759,2983
4700500,3761,2984
4702236,3780,2993
4703973,3772,2989
4705709,3763,2985
4707445,3767,2987
4709181,3769,2988
4710925,3776,2991
4712653,3781,2993
4714389,3760,2984
4716125,3758,2983
4717861,3776,2991
4719597,3781,2993
4721333,3779,2993
4723070,3771,2989
4724806,3773,2990
4726542,3781,2993
4728278,3778,2992
4730014,3779,2993
4731750,3776,2991
4733486,3772,2989
4735222,3783,2994
4736958,3791,2998
4738694,3786,2996
4740432,3781,2993
4742167,3781,2993
4743903,3791,2998
4745639,3797,3001
4747375,3789,2997
4749111,3781,2993
4750847,3785,2995
4752583,3792,2998
4754319,3794,2999
4756055,3791,2998
4757791,3791,2998
4759527,3798,3001
4761264,3792,2998
4763000,3799,3002
4764736,3782,2994
4766472,3797,3001
4768208,3803,3003
4769944,3798,3001
4771680,3796,3000
4773424,3798,3001
4775152,3793,2999
4776888,3798,3001
4778625,3807,3005
4780361,3798,3001
4782097,3798,3001
4783833,3794,2999
4785569,3810,3006
4787305,3795,3000
4789041,3812,3007
4790777,3795,3000
4792513,3806,3005
4794249,3814,3008
4795986,3813,3008
4797722,3804,3004
4799458,3803,3003
4801194,3810,3006
4802932,3815,3009
4804666,3808,3006
4806402,3809,3006
4808138,3811,3007
4809874,3808,3006
4811610,3814,3008
4813346,3803,3003
4815082,3813,3008
4816819,3810,3006
4818555,3804,3004
4820291,3819,3011
4822027,3815,3009
4823763,3809,3006
4825499,3817,3010
4827235,3814,3008
4828971,3823,3012
4830707,3814,3008
4832444,3812,3007
4834179,3823,3012
4835923,3819,3011
4837652,3827,3014
4839388,3824,3013
4841124,3815,3009
4842860,3826,3014
4844596,3829,3015
4846332,3825,3013
4848068,3817,3010
4849804,3814,3008
4851540,3824,3013
4853277,3825,3013
4855013,3826,3014
4856749,3822,3012
4858485,3823,3012
4860221,3827,3014
4861957,3837,3019
4863693,3821,3011
4865432,3823,3012
4867165,3824,3013
